protocol, hwsrc, hwdst, ipsrc, ipdst, whois
2048,b4:52:7e:4b:9b:f8,01:00:5e:7f:ff:fa,172.50.0.166,239.255.255.250,
2048,a8:0c:0d:d4:fb:98,01:00:5e:7f:ff:fa,172.50.0.26,239.255.255.250,
2048,a8:0c:0d:d4:fb:98,01:00:5e:7f:ff:fa,172.50.0.26,239.255.255.250,
2048,a8:0c:0d:d4:fb:98,01:00:5e:7f:ff:fa,172.50.0.26,239.255.255.250,
2048,a8:0c:0d:d4:fb:98,01:00:5e:7f:ff:fa,172.50.0.26,239.255.255.250,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.157,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.157,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,199.96.57.6,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,199.96.57.6,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.26.235,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.26.235,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.24.35,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,b4:52:7e:4b:9b:f8,01:00:5e:7f:ff:fa,172.50.0.166,239.255.255.250,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
2054,64:a6:51:d3:e4:3d,ff:ff:ff:ff:ff:ff,172.50.1.111,172.50.0.26,1
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
2048,a8:0c:0d:d4:f5:68,ff:ff:ff:ff:ff:ff,172.50.0.25,172.50.3.255,
2054,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.0.166,1
2048,b4:52:7e:4b:9b:f8,01:00:5e:7f:ff:fa,172.50.0.166,239.255.255.250,
34525,e0:91:53:86:75:c7,33:33:00:01:00:02,,,
2048,b4:52:7e:4b:9b:f8,01:00:5e:7f:ff:fa,172.50.0.166,239.255.255.250,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.24.35,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,204.93.142.142,
2048,a8:0c:0d:d4:89:20,ff:ff:ff:ff:ff:ff,172.50.0.33,172.50.3.255,
2048,20:6e:9c:ad:78:72,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2054,08:00:27:2c:4d:4c,ff:ff:ff:ff:ff:ff,172.50.0.1,172.50.1.124,1
2048,e0:91:53:86:75:c7,ff:ff:ff:ff:ff:ff,172.50.1.8,172.50.3.255,
34525,38:59:f9:dd:85:24,33:33:00:01:00:02,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,204.93.142.142,172.50.0.218,
-1,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,,,
34525,a8:0c:0d:d4:fb:f0,33:33:00:01:00:02,,,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
34525,18:f6:43:49:83:35,33:33:00:00:00:16,,,
34525,18:f6:43:49:83:35,33:33:00:00:00:16,,,
2048,a8:0c:0d:d4:fb:98,ff:ff:ff:ff:ff:ff,172.50.0.26,172.50.3.255,
2048,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
34525,18:f6:43:49:83:35,33:33:00:00:00:02,,,
2048,70:18:8b:44:f8:a8,ff:ff:ff:ff:ff:ff,172.50.2.242,172.50.3.255,
2048,38:2d:e8:c2:9e:f6,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.24.35,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.26.235,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.26.235,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.24.35,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
34525,1c:56:fe:4a:25:1c,33:33:00:00:00:02,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
-1,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,,,
2054,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.0.166,1
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,38:59:f9:dd:85:24,33:33:00:01:00:02,,,
2048,28:ba:b5:13:ae:b4,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2054,08:00:27:2c:4d:4c,ff:ff:ff:ff:ff:ff,172.50.0.1,172.50.1.208,1
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.23.235,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.23.235,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,54.85.174.113,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,a8:0c:0d:d4:fb:c8,ff:ff:ff:ff:ff:ff,172.50.0.27,172.50.3.255,
-1,f0:25:b7:fd:8c:5d,ff:ff:ff:ff:ff:ff,,,
2054,00:24:81:db:3e:bf,d0:a6:37:e4:d2:50,172.50.0.49,172.50.0.218,1
2054,d0:a6:37:e4:d2:50,00:24:81:db:3e:bf,172.50.0.218,172.50.0.49,2
2048,38:59:f9:dd:85:24,01:00:5e:00:00:fb,172.50.2.73,224.0.0.251,
2048,70:18:8b:44:f8:a8,ff:ff:ff:ff:ff:ff,172.50.2.242,172.50.3.255,
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2054,00:24:81:db:3e:bf,d0:a6:37:e4:d2:50,172.50.0.49,172.50.0.218,1
2054,d0:a6:37:e4:d2:50,00:24:81:db:3e:bf,172.50.0.218,172.50.0.49,2
34525,18:f6:43:49:83:35,33:33:00:00:00:16,,,
34525,18:f6:43:49:83:35,33:33:ff:89:d3:8f,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,172.50.0.216,172.50.0.216,1
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2054,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,172.50.3.30,172.50.3.30,1
2054,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,172.50.3.30,172.50.0.1,1
2054,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,172.50.3.30,169.254.255.255,1
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.26.235,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.24.35,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
34525,1c:56:fe:4a:25:1c,33:33:00:00:00:02,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,01:00:5e:7f:ff:fa,172.50.2.73,239.255.255.250,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.26.235,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.24.35,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.24.35,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,104.16.23.235,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,104.16.23.235,
2054,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.0.166,1
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
34525,e0:91:53:86:75:c7,33:33:00:01:00:02,,,
2048,28:ba:b5:13:ae:b4,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2054,28:ba:b5:13:ae:b4,ff:ff:ff:ff:ff:ff,172.50.1.208,172.50.1.208,2
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2054,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,172.50.3.30,172.50.0.1,1
2054,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,172.50.3.30,172.50.0.1,1
2048,a8:0c:0d:d4:f5:a8,ff:ff:ff:ff:ff:ff,172.50.0.23,172.50.3.255,
2048,a8:0c:0d:d4:f5:28,ff:ff:ff:ff:ff:ff,172.50.0.41,172.50.3.255,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
34525,00:22:5f:8a:39:3a,33:33:00:01:00:02,,,
2048,a8:0c:0d:d4:f9:80,ff:ff:ff:ff:ff:ff,172.50.0.29,172.50.3.255,
2048,b8:38:61:2c:67:c4,ff:ff:ff:ff:ff:ff,172.50.0.20,172.50.3.255,
-1,b8:57:d8:67:fb:62,ff:ff:ff:ff:ff:ff,,,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2054,28:ba:b5:13:ae:b4,ff:ff:ff:ff:ff:ff,172.50.1.208,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:00:01:00:03,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
2048,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.3.255,
34525,1c:56:fe:4a:25:1c,33:33:00:00:00:02,,,
2048,a8:0c:0d:d4:f5:e0,ff:ff:ff:ff:ff:ff,172.50.0.38,172.50.3.255,
-1,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,,,
2054,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,1
2054,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,2
2048,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
34525,38:59:f9:dd:85:24,33:33:00:01:00:02,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
-1,b4:52:7d:f9:a7:6b,ff:ff:ff:ff:ff:ff,,,
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,a4:db:30:f7:c3:92,33:33:ff:a9:66:8c,,,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:02,,,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
34525,a4:db:30:f7:c3:92,33:33:00:01:00:03,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,172.50.0.216,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,a4:db:30:f7:c3:92,33:33:00:00:00:01,,,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,172.50.0.216,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
2048,b4:52:7d:f9:a7:6b,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
34525,18:f6:43:49:83:35,33:33:00:00:00:16,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.85.101,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.85.101,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,149.154.175.50,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,149.154.175.50,
2054,b4:52:7d:f9:a7:6b,ff:ff:ff:ff:ff:ff,172.50.3.38,172.50.3.38,1
34525,40:e2:30:87:a5:61,33:33:00:01:00:02,,,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,a8:0c:0d:d4:fb:b8,ff:ff:ff:ff:ff:ff,172.50.0.40,172.50.3.255,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,192.230.65.4,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,192.230.65.4,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,192.230.65.4,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
34525,a4:db:30:f7:c3:92,33:33:00:01:00:03,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,01:00:5e:7f:ff:fa,172.50.2.73,239.255.255.250,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,192.230.65.4,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,a8:0c:0d:d4:f5:78,ff:ff:ff:ff:ff:ff,172.50.0.37,172.50.3.255,
2048,b8:38:61:2c:66:f0,ff:ff:ff:ff:ff:ff,172.50.0.22,172.50.3.255,
2048,a8:0c:0d:d4:ed:30,ff:ff:ff:ff:ff:ff,172.50.0.39,172.50.3.255,
-1,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,a4:db:30:f7:c3:92,33:33:00:00:00:01,,,
-1,ec:88:92:f9:c5:e3,ff:ff:ff:ff:ff:ff,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,18:f6:43:49:83:35,33:33:00:00:00:02,,,
2054,b4:52:7d:f9:a7:6b,ff:ff:ff:ff:ff:ff,172.50.3.38,172.50.3.38,1
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,bc:e6:3f:86:d2:b3,01:00:5e:00:00:fb,172.50.1.156,224.0.0.251,
2054,b4:52:7d:f9:a7:6b,ff:ff:ff:ff:ff:ff,172.50.3.38,172.50.0.1,1
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,01:00:5e:7f:ff:fa,172.50.2.73,239.255.255.250,
2054,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.0.1,1
34525,38:59:f9:dd:85:24,33:33:00:00:00:0c,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.3.255,
2048,a8:0c:0d:d4:f5:c8,ff:ff:ff:ff:ff:ff,172.50.0.42,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2054,00:24:81:db:3e:bf,d0:a6:37:e4:d2:50,172.50.0.49,172.50.0.218,1
2054,d0:a6:37:e4:d2:50,00:24:81:db:3e:bf,172.50.0.218,172.50.0.49,2
34525,38:59:f9:dd:85:24,33:33:00:00:00:0c,,,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2048,a8:0c:0d:d4:fc:00,ff:ff:ff:ff:ff:ff,172.50.0.36,172.50.3.255,
2048,a8:0c:0d:d4:f5:58,ff:ff:ff:ff:ff:ff,172.50.0.34,172.50.3.255,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
34525,e0:91:53:86:75:c7,33:33:00:01:00:02,,,
2048,38:59:f9:dd:85:24,01:00:5e:7f:ff:fa,172.50.2.73,239.255.255.250,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
-1,18:f6:43:49:83:35,ff:ff:ff:ff:ff:ff,,,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
2048,38:59:f9:dd:85:24,01:00:5e:00:00:fb,172.50.2.73,224.0.0.251,
2054,24:0a:64:26:95:09,ff:ff:ff:ff:ff:ff,172.50.2.86,172.50.0.1,1
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
2054,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.0.1,1
34525,18:f6:43:49:83:35,33:33:00:00:00:fb,,,
2048,18:f6:43:49:83:35,01:00:5e:00:00:fb,172.50.3.30,224.0.0.251,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:00:01:00:03,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
2048,38:59:f9:dd:85:24,ff:ff:ff:ff:ff:ff,172.50.2.73,172.50.3.255,
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,a4:db:30:f7:c3:92,33:33:00:01:00:03,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
34525,38:59:f9:dd:85:24,33:33:00:01:00:02,,,
2054,38:2d:e8:c2:9e:f6,ff:ff:ff:ff:ff:ff,172.50.2.137,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:ff:a9:66:8c,,,
-1,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,,,
2048,a4:db:30:f7:c3:92,01:00:5e:00:00:fc,172.50.0.216,224.0.0.252,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,172.50.0.216,172.50.0.1,1
34525,a4:db:30:f7:c3:92,33:33:00:01:00:02,,,
2048,a8:0c:0d:d4:fb:f0,ff:ff:ff:ff:ff:ff,172.50.0.30,172.50.3.255,
2054,a4:db:30:f7:c3:92,ff:ff:ff:ff:ff:ff,0.0.0.0,172.50.0.216,1
34525,a4:db:30:f7:c3:92,33:33:00:00:00:01,,,
34525,a4:db:30:f7:c3:92,33:33:00:00:00:16,,,
34525,18:f6:43:49:83:35,33:33:00:00:00:16,,,
2054,74:46:a0:99:31:92,ff:ff:ff:ff:ff:ff,172.50.0.5,172.50.2.161,1
