protocol, hwsrc, hwdst, ipsrc, ipdst, whois
2054,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.254,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
34525,88:1f:a1:80:ea:1e,33:33:ff:95:bd:22,,,
2048,e0:69:95:e4:c1:69,01:00:5e:37:96:d0,10.2.3.5,229.55.150.208,
2054,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.230,1
2048,94:de:80:6c:0b:1e,ff:ff:ff:ff:ff:ff,10.2.4.21,10.2.4.255,
2048,9c:d9:17:45:c2:d6,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2048,38:60:77:2f:bc:5a,01:00:5e:00:00:fb,10.2.1.1,224.0.0.251,
2054,30:75:12:65:da:ed,ff:ff:ff:ff:ff:ff,10.2.203.200,10.2.203.200,1
2048,ac:29:3a:e5:3c:84,ff:ff:ff:ff:ff:ff,10.2.203.20,255.255.255.255,
2048,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2048,94:de:80:6c:0b:1e,ff:ff:ff:ff:ff:ff,10.2.4.21,10.2.4.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
34525,9c:d9:17:45:c2:d6,33:33:00:00:00:16,,,
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,0.0.0.0,10.2.203.100,1
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2054,e0:db:10:d8:29:49,ff:ff:ff:ff:ff:ff,10.2.201.85,10.2.203.254,1
2048,e8:2a:ea:67:ba:65,ff:ff:ff:ff:ff:ff,10.2.202.8,10.2.203.255,
2048,e8:2a:ea:67:ba:65,ff:ff:ff:ff:ff:ff,10.2.202.8,10.2.203.255,
34525,e0:db:10:d8:29:49,33:33:ff:d8:29:49,,,
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,10.2.203.100,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,38:60:77:2f:f9:17,ff:ff:ff:ff:ff:ff,10.2.2.4,10.2.2.255,
2048,94:de:80:6c:0b:1e,ff:ff:ff:ff:ff:ff,10.2.4.21,10.2.4.255,
34525,9c:d9:17:45:c2:d6,33:33:ff:45:c2:d6,,,
34525,88:1f:a1:80:ea:1e,33:33:00:00:00:02,,,
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,10.2.203.254,1
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,169.254.255.255,1
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
34525,e0:db:10:d8:29:49,33:33:00:00:00:02,,,
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,169.254.255.255,1
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,10.2.203.254,1
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,169.254.255.255,1
2054,88:1f:a1:80:ea:1e,ff:ff:ff:ff:ff:ff,10.2.203.100,169.254.255.255,1
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
34525,e0:db:10:d8:29:49,33:33:00:00:00:02,,,
34525,3c:18:9f:6a:ca:3e,33:33:00:01:00:02,,,
2048,40:8d:5c:23:40:27,ff:ff:ff:ff:ff:ff,10.2.6.2,255.255.255.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.255,
2048,f0:7b:cb:5c:b0:5c,ff:ff:ff:ff:ff:ff,10.2.201.93,10.2.203.255,
34525,9c:d9:17:45:c2:d6,33:33:00:00:00:02,,,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
34525,34:fc:ef:e4:cc:a1,33:33:00:00:00:16,,,
34525,3c:18:9f:6a:ca:3e,33:33:00:01:00:02,,,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2048,c0:65:99:83:b2:6e,01:00:5e:00:00:16,10.2.201.179,224.0.0.22,
34525,b8:6c:e8:d8:0b:89,33:33:00:00:00:16,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,255.255.255.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2048,f0:7b:cb:5c:b0:5c,ff:ff:ff:ff:ff:ff,10.2.201.93,10.2.203.255,
34525,34:fc:ef:e4:cc:a1,33:33:00:00:00:02,,,
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
2054,3c:18:9f:6a:ca:3e,ff:ff:ff:ff:ff:ff,10.2.202.2,10.2.203.254,1
2054,b8:af:67:a1:ea:9e,ff:ff:ff:ff:ff:ff,10.2.0.187,10.2.0.187,1
2054,00:1b:21:7f:6c:fd,ff:ff:ff:ff:ff:ff,10.2.5.254,10.2.5.8,1
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,255.255.255.255,
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,10.2.203.255,
34525,3c:18:9f:6a:ca:3e,33:33:00:01:00:02,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,00:16:36:ae:30:01,ff:ff:ff:ff:ff:ff,10.2.0.3,10.2.0.255,
34525,9c:d9:17:45:c2:d6,33:33:00:00:00:02,,,
2054,b8:6c:e8:d8:0b:89,ff:ff:ff:ff:ff:ff,10.2.200.129,10.2.203.254,1
2048,e8:2a:ea:67:ba:65,ff:ff:ff:ff:ff:ff,10.2.202.8,255.255.255.255,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,255.255.255.255,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,e8:40:f2:e2:50:88,ff:ff:ff:ff:ff:ff,10.2.7.7,10.2.7.255,
2048,00:1e:8c:f4:86:c6,ff:ff:ff:ff:ff:ff,10.2.7.20,10.2.7.255,
2048,40:8d:5c:23:42:a6,ff:ff:ff:ff:ff:ff,10.2.6.15,10.2.6.255,
2048,40:8d:5c:23:42:97,ff:ff:ff:ff:ff:ff,10.2.6.6,10.2.6.255,
2048,00:16:36:ae:30:01,ff:ff:ff:ff:ff:ff,10.2.0.3,10.2.0.255,
2048,70:56:81:bd:d4:01,ff:ff:ff:ff:ff:ff,10.2.200.205,10.2.203.255,
2054,b8:6c:e8:d8:0b:89,ff:ff:ff:ff:ff:ff,10.2.200.129,10.2.203.254,1
2048,70:56:81:bd:d4:01,ff:ff:ff:ff:ff:ff,10.2.200.205,10.2.203.255,
2048,40:8d:5c:23:40:27,ff:ff:ff:ff:ff:ff,10.2.6.2,255.255.255.255,
2054,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.254,1
2048,70:56:81:bd:d4:01,ff:ff:ff:ff:ff:ff,10.2.200.205,10.2.203.255,
2054,40:88:05:ba:af:34,ff:ff:ff:ff:ff:ff,10.2.201.199,10.2.203.254,1
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.255,
2048,e4:f8:9c:bf:46:fe,ff:ff:ff:ff:ff:ff,10.2.200.6,10.2.203.255,
2048,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.255,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,38:60:77:2f:f9:5c,ff:ff:ff:ff:ff:ff,10.2.3.8,10.2.3.255,
2048,38:60:77:2f:e2:82,ff:ff:ff:ff:ff:ff,10.2.3.9,10.2.3.255,
-1,b8:6c:e8:d8:0b:89,ff:ff:ff:ff:ff:ff,,,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,255.255.255.255,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,10.2.6.255,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,fc:aa:14:20:fd:03,ff:ff:ff:ff:ff:ff,10.2.5.4,10.2.5.255,
2048,e0:69:95:e4:c1:7b,ff:ff:ff:ff:ff:ff,10.2.2.14,10.2.2.255,
2048,38:60:77:2f:f9:25,ff:ff:ff:ff:ff:ff,10.2.2.9,10.2.2.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,38:60:77:12:da:a5,ff:ff:ff:ff:ff:ff,10.2.2.17,10.2.2.255,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,74:d4:35:ed:41:00,ff:ff:ff:ff:ff:ff,10.2.5.5,10.2.5.255,
2048,fc:aa:14:21:ec:52,ff:ff:ff:ff:ff:ff,10.2.5.17,10.2.5.255,
2048,38:60:77:2f:f8:ed,ff:ff:ff:ff:ff:ff,10.2.1.4,10.2.1.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,40:8d:5c:23:47:d5,ff:ff:ff:ff:ff:ff,10.2.6.3,10.2.6.255,
2048,38:60:77:12:db:64,ff:ff:ff:ff:ff:ff,10.2.2.12,10.2.2.255,
2048,e0:69:95:e4:c1:b9,ff:ff:ff:ff:ff:ff,10.2.1.6,10.2.1.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,00:1e:8c:f4:86:c6,ff:ff:ff:ff:ff:ff,10.2.7.20,10.2.7.255,
2048,fc:aa:14:21:db:58,ff:ff:ff:ff:ff:ff,10.2.5.10,10.2.5.255,
2048,74:d4:35:ed:d7:53,ff:ff:ff:ff:ff:ff,10.2.5.12,10.2.5.255,
2048,38:60:77:2f:c4:10,ff:ff:ff:ff:ff:ff,10.2.1.5,10.2.1.255,
2048,fc:aa:14:21:15:14,ff:ff:ff:ff:ff:ff,10.2.5.16,10.2.5.255,
2048,fc:aa:14:21:db:42,ff:ff:ff:ff:ff:ff,10.2.5.11,10.2.5.255,
2048,40:8d:5c:23:43:f6,ff:ff:ff:ff:ff:ff,10.2.6.18,10.2.6.255,
2048,fc:aa:14:21:01:8b,ff:ff:ff:ff:ff:ff,10.2.5.15,10.2.5.255,
2048,fc:aa:14:21:dc:74,ff:ff:ff:ff:ff:ff,10.2.5.18,10.2.5.255,
2048,fc:aa:14:20:c8:9a,ff:ff:ff:ff:ff:ff,10.2.5.14,10.2.5.255,
2048,fc:aa:14:21:01:99,ff:ff:ff:ff:ff:ff,10.2.5.19,10.2.5.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,fc:aa:14:21:01:64,ff:ff:ff:ff:ff:ff,10.2.5.20,10.2.5.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2048,fc:aa:14:20:88:dd,ff:ff:ff:ff:ff:ff,10.2.5.8,10.2.5.255,
2048,e0:69:95:eb:40:67,ff:ff:ff:ff:ff:ff,10.2.1.10,10.2.1.255,
2048,fc:aa:14:20:fd:01,ff:ff:ff:ff:ff:ff,10.2.5.21,10.2.5.255,
2048,fc:aa:14:20:88:e6,ff:ff:ff:ff:ff:ff,10.2.5.23,10.2.5.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,e0:69:95:eb:49:e9,ff:ff:ff:ff:ff:ff,10.2.1.16,10.2.1.255,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,38:60:77:2f:f9:a7,ff:ff:ff:ff:ff:ff,10.2.1.13,10.2.1.255,
2048,e0:69:95:eb:3d:11,ff:ff:ff:ff:ff:ff,10.2.1.18,10.2.1.255,
2048,e0:69:95:eb:1a:41,ff:ff:ff:ff:ff:ff,10.2.1.19,10.2.1.255,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,38:60:77:12:cf:c7,ff:ff:ff:ff:ff:ff,10.2.1.3,10.2.1.255,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.255,
2048,e4:f8:9c:bf:46:fe,ff:ff:ff:ff:ff:ff,10.2.200.6,10.2.203.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
34525,34:fc:ef:e4:cc:a1,33:33:00:00:00:02,,,
2048,14:1a:a3:3c:bd:7a,01:00:5e:00:00:fb,10.2.201.123,224.0.0.251,
2048,00:16:36:ae:30:01,ff:ff:ff:ff:ff:ff,10.2.0.3,10.2.0.255,
2048,88:1f:a1:80:ea:1e,01:00:5e:00:00:02,10.2.203.100,224.0.0.2,
34525,b8:6c:e8:d8:0b:89,33:33:00:00:00:02,,,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
34525,3c:18:9f:6a:ca:3e,33:33:00:01:00:02,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,e8:40:f2:e2:57:3a,ff:ff:ff:ff:ff:ff,10.2.7.14,10.2.7.255,
2048,e8:40:f2:e2:57:2e,ff:ff:ff:ff:ff:ff,10.2.7.3,10.2.7.255,
2048,00:1e:8c:f4:7f:65,ff:ff:ff:ff:ff:ff,10.2.7.2,10.2.7.255,
2048,70:54:d2:19:4c:c4,ff:ff:ff:ff:ff:ff,10.2.7.5,10.2.7.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,e8:40:f2:e2:57:7a,ff:ff:ff:ff:ff:ff,10.2.7.8,10.2.7.255,
2048,38:60:77:2f:e2:82,ff:ff:ff:ff:ff:ff,10.2.3.9,10.2.3.255,
2048,e8:40:f2:e2:57:85,ff:ff:ff:ff:ff:ff,10.2.7.13,10.2.7.255,
2048,38:60:77:2f:f9:5c,ff:ff:ff:ff:ff:ff,10.2.3.8,10.2.3.255,
2048,00:1e:8c:f4:8a:14,ff:ff:ff:ff:ff:ff,10.2.7.18,10.2.7.255,
2048,e0:69:95:e4:c1:19,ff:ff:ff:ff:ff:ff,10.2.2.2,10.2.2.255,
2048,38:60:77:12:da:a5,ff:ff:ff:ff:ff:ff,10.2.2.17,10.2.2.255,
2048,e8:40:f2:e2:50:88,ff:ff:ff:ff:ff:ff,10.2.7.7,10.2.7.255,
2048,38:60:77:12:db:64,ff:ff:ff:ff:ff:ff,10.2.2.12,10.2.2.255,
2048,00:1e:8c:f4:86:c6,ff:ff:ff:ff:ff:ff,10.2.7.20,10.2.7.255,
2048,e0:69:95:e4:c1:7b,ff:ff:ff:ff:ff:ff,10.2.2.14,10.2.2.255,
2048,38:60:77:2f:f9:a7,ff:ff:ff:ff:ff:ff,10.2.1.13,10.2.1.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,40:8d:5c:23:47:d5,ff:ff:ff:ff:ff:ff,10.2.6.3,10.2.6.255,
2048,e0:69:95:eb:1a:c4,ff:ff:ff:ff:ff:ff,10.2.1.8,10.2.1.255,
2048,fc:aa:14:20:fd:01,ff:ff:ff:ff:ff:ff,10.2.5.21,10.2.5.255,
2048,fc:aa:14:20:fd:03,ff:ff:ff:ff:ff:ff,10.2.5.4,10.2.5.255,
2048,e0:69:95:e4:c1:b9,ff:ff:ff:ff:ff:ff,10.2.1.6,10.2.1.255,
2048,38:60:77:2f:c4:10,ff:ff:ff:ff:ff:ff,10.2.1.5,10.2.1.255,
2048,74:d4:35:ed:41:00,ff:ff:ff:ff:ff:ff,10.2.5.5,10.2.5.255,
2048,fc:aa:14:21:db:58,ff:ff:ff:ff:ff:ff,10.2.5.10,10.2.5.255,
2048,fc:aa:14:21:db:42,ff:ff:ff:ff:ff:ff,10.2.5.11,10.2.5.255,
2048,fc:aa:14:21:dc:74,ff:ff:ff:ff:ff:ff,10.2.5.18,10.2.5.255,
2048,e0:69:95:eb:40:67,ff:ff:ff:ff:ff:ff,10.2.1.10,10.2.1.255,
2048,40:8d:5c:23:42:a6,ff:ff:ff:ff:ff:ff,10.2.6.15,10.2.6.255,
2048,fc:aa:14:21:15:14,ff:ff:ff:ff:ff:ff,10.2.5.16,10.2.5.255,
2048,e0:69:95:eb:49:e9,ff:ff:ff:ff:ff:ff,10.2.1.16,10.2.1.255,
2048,40:8d:5c:23:43:f6,ff:ff:ff:ff:ff:ff,10.2.6.18,10.2.6.255,
2048,74:d4:35:e3:c8:8a,ff:ff:ff:ff:ff:ff,10.2.5.6,10.2.5.255,
2048,fc:aa:14:21:ec:52,ff:ff:ff:ff:ff:ff,10.2.5.17,10.2.5.255,
2048,fc:aa:14:21:01:8b,ff:ff:ff:ff:ff:ff,10.2.5.15,10.2.5.255,
2048,fc:aa:14:20:c8:9a,ff:ff:ff:ff:ff:ff,10.2.5.14,10.2.5.255,
2048,fc:aa:14:21:01:99,ff:ff:ff:ff:ff:ff,10.2.5.19,10.2.5.255,
2048,fc:aa:14:20:88:e6,ff:ff:ff:ff:ff:ff,10.2.5.23,10.2.5.255,
2048,fc:aa:14:21:01:64,ff:ff:ff:ff:ff:ff,10.2.5.20,10.2.5.255,
2048,e0:69:95:eb:1a:61,ff:ff:ff:ff:ff:ff,10.2.1.17,10.2.1.255,
2048,fc:aa:14:21:17:2e,ff:ff:ff:ff:ff:ff,10.2.5.3,10.2.5.255,
2048,fc:aa:14:20:88:dd,ff:ff:ff:ff:ff:ff,10.2.5.8,10.2.5.255,
2048,40:8d:5c:22:e3:85,ff:ff:ff:ff:ff:ff,10.2.6.1,10.2.6.255,
2048,38:60:77:12:cf:c7,ff:ff:ff:ff:ff:ff,10.2.1.3,10.2.1.255,
2048,e0:69:95:eb:1a:41,ff:ff:ff:ff:ff:ff,10.2.1.19,10.2.1.255,
2054,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.64,1
2054,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.65,1
2054,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.67,1
2048,00:16:36:ae:30:01,ff:ff:ff:ff:ff:ff,10.2.0.3,10.2.0.255,
34525,88:1f:a1:80:ea:1e,33:33:00:00:00:16,,,
2048,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.255,
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
2048,40:8d:5c:23:40:27,ff:ff:ff:ff:ff:ff,10.2.6.2,255.255.255.255,
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,10.2.203.255,
2048,fc:aa:14:20:c8:b4,ff:ff:ff:ff:ff:ff,10.2.200.102,10.2.203.255,
2048,00:16:36:ae:30:01,ff:ff:ff:ff:ff:ff,10.2.0.3,10.2.0.255,
2048,f0:7b:cb:5c:b0:5c,ff:ff:ff:ff:ff:ff,10.2.201.93,10.2.203.255,
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,10.2.203.255,
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,10.2.203.255,
2048,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,255.255.255.255,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,ac:29:3a:e5:3c:84,ff:ff:ff:ff:ff:ff,10.2.203.20,10.2.203.255,
2048,e4:f8:9c:bf:46:fe,ff:ff:ff:ff:ff:ff,10.2.200.6,10.2.203.255,
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,10.2.203.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2054,fc:aa:14:20:c8:8e,ff:ff:ff:ff:ff:ff,10.2.5.2,10.2.5.1,1
2048,ac:29:3a:e5:3c:84,ff:ff:ff:ff:ff:ff,10.2.203.20,10.2.203.255,
2048,ac:29:3a:e5:3c:84,ff:ff:ff:ff:ff:ff,10.2.203.20,10.2.203.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.188,
2054,30:75:12:65:da:ed,ff:ff:ff:ff:ff:ff,10.2.203.200,10.2.203.200,1
2048,40:8d:5c:23:40:27,ff:ff:ff:ff:ff:ff,10.2.6.2,255.255.255.255,
2048,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.255,
2048,78:31:c1:c8:3f:d8,ff:ff:ff:ff:ff:ff,10.2.201.86,10.2.203.255,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,255.255.255.255,
2048,e8:40:f2:ec:4a:b5,ff:ff:ff:ff:ff:ff,10.2.7.25,10.2.7.255,
